품목명,HS코드
수봉침,7319901010
수편침,7319901020
자동차용 판상 스프링,7320101000
기관차ㆍ철도 차량용 판상 스프링,7320102000
자동차용,7320201000
충격 흡수용,7320202000
철도차량 연계완충기용,7320203000
가구용,7320204000
평나선형 스프링,7320901000
그 밖의 스프링,7320909000
가스연료용이나 가스와 그 밖의 연료 겸용,7321110000
액체연료용,7321120000
기타(고체연료용 기구를 포함한다),7321190000
방열기,7322111000
태양열 집열기와 그 부분품,7322901000
공기가열기,7322909010
온풍배분기,7322909020
"철강의 울, 철강으로 만든 용기세정용구와 세정용이나 폴리싱(polishing)용 패드ㆍ글러브(glove)와 이와 유사한 것",7323100000
주철로 만든 것으로 법랑제가 아닌 것,7323910000
주철로 만든 것으로 법랑제의 것,7323920000
철강(주철은 제외한다)으로 만든 것으로 법랑제의 것,7323940000
주철로 만든 것(법랑제의 것인지에 상관없다),7324210000
화장용 세트,7324901000
분쇄기용 그라인딩볼(grinding ball)과 이와 유사한 물품,7325910000
주철로 만든 것,7325991000
주강으로 만든 것,7325992000
합금강으로 만든 것,7325993000
철강선으로 만든 제품,7326200000
방직기계용 보빈(bobbin),7326901000
구리의 매트(mat),7401001000
시멘트동(침전동),7401002000
정제하지 않은 구리,7402001000
전해정제용 구리 양극,7402002000
음극과 음극의 형재,7403110000
와이어바(wire-bar),7403120000
구리-아연의 합금(황동),7403210000
구리-주석의 합금(청동),7403220000
구리-니켈의 합금(백동)이나 구리-니켈-아연의 합금(양백),74032910
구리-니켈의 합금(백동),7403291010
구리-니켈-아연의 합금(양백),7403291020
구리의 웨이스트(waste)와 스크랩(scrap),7404000000
구리의 모합금(master alloy),7405000000
비(非)층상조직인 가루,7406100000
층상조직인 가루,7406201000
플레이크(flake),7406202000
정제한 구리로 만든 것,7407100000
구리-아연 합금으로 만든 것(황동),7407210000
구리-주석 합금으로 만든 것(청동),7407291000
구리-니켈 합금으로 만든 것(백동)이나 구리-니켈-아연 합금으로 만든 것(양백),74072920
구리-니켈 합금으로 만든 것(백동),7407292010
구리-니켈-아연 합금으로 만든 것(양백),7407292020
횡단면의 최대치수가 6밀리미터를 초과하는 것,7408110000
구리합금으로 만든 것,7410120000
인쇄회로판 제조에 적합한 모양인 것,7410211000
구리－주석 합금으로 만든 것(청동),7411291000
구리로 만든 연선ㆍ케이블ㆍ엮은 밴드와 이와 유사한 것(전기 절연한 것은 제외한다),7413000000
귀금속을 도금ㆍ피복ㆍ도포한 것,7415101000
와셔(washer)[스프링와셔(spring washer)를 포함한다],7415210000
"스크루(screw), 볼트(bolt)와 너트(nut)",7415330000
용기 세정용구와 세정용이나 폴리싱용 패드ㆍ글러브(glove)와 이와 유사한 것,7418101000
식탁용품 ∙ 주방용품,7418109010
태양열 집열기(가정용에 사용되는 비전기식으로 한정한다),7418109020
기타 가정용 물품,7418109030
태양열 집열기(가정용에 사용되는 비전기식으로 한정한다)용,7418109091
위생용품,7418201000
주조ㆍ주형ㆍ압착ㆍ단조(鍛造)된 것(이보다 더 가공하지 않은 것으로 한정한다),7419200000
"구리선으로 만든 클로스(cloth)(엔드리스밴드를 포함한다)ㆍ그릴ㆍ망, 구리로 만든 익스팬디드메탈",74198010
클로스(cloth),7419801010
구리로 만든 스프링,7419802000
니켈의 매트(mat),7501100000
소결(燒結)한 산화니켈,75012010
니켈의 함유량이 전 중량의 100분의 88 이상인 것,7501201010
음극,7502101000
니켈 합금,7502200000
니켈의 웨이스트(waste)와 스크랩(scrap),7503000000
합금하지 않은 니켈로 만든 것,7505110000
니켈 합금으로 만든 것,7505120000
박(箔),7506102000
관(管) 연결구류,7507200000
니켈선으로 만든 클로스(cloth)ㆍ그릴ㆍ망,7508100000
전기도금용 양극,7508901000
니켈 폼(foam),75089020
합금하지 않은 알루미늄,7601100000
캐스팅 얼로이(casting alloy),7601201000
캔의 웨이스트와 스크랩,7602001000
봉,7604101000
중공(中空)프로파일(profile),7604102010
그 밖의 프로파일(profile),7604299000
횡단면의 최대치수가 7밀리미터를 초과하는 것,7605110000
알루미늄의 함유량이 전 중량의 100분의 99.99 이상인 것,7606111000
알루미늄 합금으로 만든 것,7606120000
합금하지 않은 알루미늄으로 만든 것,7608100000
알루미늄으로 만든 관(管) 연결구류[예: 커플링(coupling)ㆍ엘보(elbow)ㆍ슬리브(sleeve)],7609000000
구조물,7610901000
"알루미늄으로 만든 각종 재료용 저장조ㆍ탱크ㆍ통과 이와 유사한 용기(압축용이나 액화가스용은 제외하고, 기계장치나 가열ㆍ냉각 장치를 갖추지 않은 것으로서 용적이 300리터를 초과하는 것으로 한정하며, 내장한 것인지 또는 열절연한 것인지에 상관없다)",7611000000
연질의 튜브형 용기,7612100000
경질의 튜브형 용기,7612901000
용적이 1리터 미만인 것,7612909010
용적이 1리터 이상 20리터 미만인 것,7612909020
용적이 20리터 이상인 것,7612909030
압축가스용,7613001000
액화가스용,7613002000
철강심으로 되어 있는 것,7614100000
용기 세정용구와 세정용이나 폴리싱용(polishing) 패드ㆍ글러브(glove)와 이와 유사한 것,7615101000
그 밖의 가정용 물품,7615109030
못ㆍ압정ㆍ스테이플(제8305호의 것은 제외한다)ㆍ스크루(screw)ㆍ볼트(bolt)ㆍ너트(nut)ㆍ스크루 훅(screw hook)ㆍ리벳(rivet)ㆍ코터(cotter)ㆍ코터핀(cotter-pin)ㆍ와셔(washer)와 이와 유사한 물품,7616100000
알루미늄선으로 만든 클로스(cloth)ㆍ그릴ㆍ망ㆍ울타리,7616910000
보빈(bobbin),7616991000
알루미늄 파우치(pouch),7616999010
알루미늄 노브(knob),7616999020
납의 함유량이 전 중량의 100분의 99.99 이상인 것,7801101000
안티모니의 함유량이 중량비로 주된 그 밖의 원소의 것,7801910000
정제하지 않은 납,7801991000
납-주석 합금,7801992010
납의 웨이스트(waste)와 스크랩(scrap),7802000000
시트(sheet)ㆍ스트립,7804111000
납으로 만든 용기,7806001000
봉ㆍ프로파일(profile)과 선(線),78060030
선(線),7806003030
관(管)과 관(管) 연결구류[예: 커플링(coupling)ㆍ엘보(elbow)ㆍ슬리브(sleeve)],7806004000
아연의 함유량이 전 중량의 100분의 99.99 이상인 것,7901110000
아연의 함유량이 전 중량의 100분의 99.99 미만인 것,7901120000
아연-알루미늄 합금,7901201000
아연의 웨이스트(waste)와 스크랩(scrap),7902000000
아연 더스트(dust),7903100000
아연으로 만든 홈통ㆍ지붕덮개ㆍ채광 창틀과 그 밖의 가공한 건축용 재료,7907001000
합금하지 않은 주석,8001100000
주석 합금,8001200000
주석의 웨이스트(waste)와 스크랩(scrap),8002000000
봉ㆍ프로파일(profile),80030010
합금하지 않은 것,8003001010
판ㆍ시트(sheet) 및 스트립(두께가 0.2밀리미터를 초과하는 것으로 한정한다),8007002000
"박(箔)[인쇄한 것인지 또는 종이ㆍ판지ㆍ플라스틱이나 이와 유사한 보강재로 뒷면을 붙인 것인지에 상관없으며 그 두께(보강재의 두께는 제외한다)가 0.2밀리미터를 초과하지 않은 것으로 한정한다], 가루와 플레이크(flake)",80070030
가루와 플레이크(flake),800700302
괴(塊)[단순히 소결(燒結)로 얻어지는 봉을 포함한다],8101940000
"선(線)
",8101960000
웨이스트(waste)와 스크랩(scrap),8101970000
"봉[단순히 소결(燒結)로 얻어지는 것은 제외한다], 프로파일(profile)ㆍ판ㆍ시트(sheet)ㆍ스트립ㆍ박(箔)",81019910
전구용이나 전자관용 스파이럴 필라멘트,8101999010
마그네슘의 함유량이 전 중량의 100분의 99.8 이상인 것,8104110000
줄밥(rasping)ㆍ연삭설(tuming)ㆍ알갱이,8104301000
코발트의 매트(mat)와 코발트 제련으로 생산된 그 밖의 중간생산물,8105202000
판과 스트립,8108901000
하프늄 함유량이 중량비로 지르코늄 함유량의 500분의 1 미만인 것,8109210000
핵연료용기 제조용,81099110
"안티모니의 괴(塊), 가루",8110100000
망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다],8111000000
"괴(塊), 가루",8112120000
"괴(塊), 웨이스트(waste)와 스크랩(scrap), 가루",8112310000
게르마늄,8112921000
바나듐,8112922000
갈륨,8112923000
인듐,8112925000
니오븀(컬럼븀),8112926000
서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다],8113000000
가래와 삽,8201100000
곡괭이ㆍ픽스(picks)ㆍ괭이ㆍ쇠스랑,8201300000
도끼ㆍ빌훅(bill hook)과 이와 유사한 절단용 도구,8201400000
전지가위와 이와 유사한 한손용 전지가위[가금(家禽)용 가위를 포함한다],8201500000
울타리 전단기(剪斷機)ㆍ양손용 전지가위와 이와 유사한 양손용 전지가위,8201600000
낫,8201901000
목재용,8202101000
띠톱의 날,8202200000
작용하는 부분을 강(鋼)으로 만든 것,8202310000
작용하는 부분이 텅스텐 카바이드로 만든 것,8202391000
작용하는 부분이 다이아몬드로 만든 것,82023920
"반도체 웨이퍼, 반도체 디바이스를 개별 단위로 절단하는 기기에 사용되는 것",8202392010
작용하는 부분이 그 밖의 재료로 만든 것,8202393000
체인톱의 날,8202400000
쇠톱의 날,8202911000
사파이어 잉곳(ingot) 절단용,8202991000
줄과 이와 유사한 공구,8203100000
플라이어(plier)[절단용 플라이어(plier)를 포함한다],8203201000
집게,8203202000
핀셋,8203203000
금속 절단용 가위와 이와 유사한 공구,8203300000
파이프커터(pipe-cutter),8203401000
볼트크로퍼(bolt cropper)와 클리퍼,8203402000
천공펀치,8203403000
조절할 수 없는 것,8204110000
조절할 수 있는 것,8204120000
호환성 스패너소켓(spanner socket)(손잡이가 있는 것인지에 상관없다),8204200000
드릴링용,8205101000
"망치(hammer, sledge hammer)",8205200000
목재 가공용 대패ㆍ끌ㆍ둥근끌과 이와 유사한 절단공구,8205300000
스크루드라이버(screwdriver),8205400000
가정용 공구,8205510000
유리가공용 다이아몬드공구,8205591000
그리스 건(grease gun),8205593000
블로램프(blow lamp),8205600000
바이스(vice),8205701000
클램프(clamp),8205702000
이호의 둘 이상의 소호에 해당하는 물품의 세트,8205903000
제8202호부터 제8205호까지에 해당하는 둘 이상의 공구가 소매용 세트로 되어 있는 것,8206000000
작용하는 부분을 서멧(cermet)으로 만든 것,8207130000
작용하는 부분을 그 밖의 재료로 만든 것,8207191000
인발(引拔)용,8207201000
압출용,8207202000
프레싱(pressing)용ㆍ스탬핑(stamping)용ㆍ펀칭(punching)용 공구,8207300000
태핑(tapping)용,8207401000
드레딩(threading)용,8207402000
드릴,82075010
고속도강으로 만든 것,8207501010
브레이스비트(brace bit),8207502000
리머(reamer),8207601000
브로치(broach),8207603000
기어커터,8207701000
밀링커터,8207702000
기어커팅 호브(gear cutting hob),8207703000
로터리파일,8207704000
선반용 공구,8207801000
다이아몬드 공구,8207901000
금속 가공용,8208100000
목재 가공용,8208200000
주방기구용이나 식품공업에 사용되는 기계용,8208300000
농업용ㆍ원예용ㆍ임업용 기계의 것,8208400000
공구용 팁,82090010
텅스텐 카바이드로 만든 것으로 코팅 처리된 것,8209001010
티타늄의 것,8209001050
공구용 판ㆍ봉과 이와 유사한 것,82090020
텅스텐 카바이드로 만든 것,8209002010
분쇄기ㆍ마쇄기,8210001000
추출기ㆍ압착기,8210002000
세절기ㆍ 커터,8210004000
오프너ㆍ코르커ㆍ실러,8210005000
그 밖의 가정용 식품가공기기,8210008000
위 물품이 조합된 세트,8211100000
칼날이 고정된 식탁용 칼,8211910000
칼날이 고정된 그 밖의 칼,8211920000
칼날이 고정된 것 외의 칼,8211930000
칼날,8211940000
비금속(卑金屬)으로 만든 손잡이,8211950000
면도기,8212100000
안전면도날[면도날의 블랭크(blank)로서 스트립 모양인 것을 포함한다],8212200000
가정용ㆍ사무용 가위,8213001000
직업용 가위,82130020
재단용 가위,8213002010
이발용 가위,8213002020
매니큐어용 가위,8213003000
연필깎이,8214101000
매니큐어나 페디큐어(pedicure) 세트와 용구(손톱줄을 포함한다),8214200000
정육점이나 주방용 칼붙이와 토막용 칼(chopper)과 다지기(mincing)용 칼,8214902000
위 물품이 조합된 세트(최소한 한 가지는 귀금속으로 도금된 것으로 한정한다),8215100000
위 물품이 조합된 그 밖의 세트,8215200000
귀금속으로 도금된 것,8215910000
스푼,8215991000
포크,8215992000
국자와 스키머(skimmer),8215993000
각종 집게,8215995000
자물쇠,8301100000
자동차용 자물쇠,8301200000
가구용 자물쇠,8301300000
도어 록,83014010
디지털 도어 록,8301401010
걸쇠와 걸쇠가 붙은 프레임으로 자물쇠가 결합된 것,8301500000
별도로 제시되는 열쇠,8301700000
경첩,8302100000
카스터(castor),8302200000
자동차용으로 적합한 그 밖의 장착구ㆍ부착구와 이와 유사한 물품,8302300000
문ㆍ창에 적합한 것,8302411000
기타(가구용에 적합한 것으로 한정한다),8302420000
트렁크ㆍ슈트케이스나 이와 유사한 여행용구에 적합한 것,8302491000
모자걸이ㆍ브래킷(bracket)과 이와 유사한 부착구,8302500000
자동도어 폐지기,8302600000
금고,8303001000
비금속(卑金屬)으로 만든 서류정리함ㆍ카드인덱스함ㆍ페이퍼 트레이(paper tray)ㆍ페이퍼 레스트(paper rest)ㆍ펜 트레이(pen tray)ㆍ사무실용 스탬프스탠드(stamp stand)와 이와 유사한 사무실용이나 책상용 비품(제9403호에 해당하는 사무실용 가구는 제외한다),8304000000
